domain,feature_name,concept_id,concept_name,final_disposition,target_feature,final_rationale,definition_source,infection_scope,manual_override_applied_05A,manual_override_applied_05A1,feature_label,status
condition,infection_or_sepsis,4008721,Atypical mycobacterial infection,RETAIN_IF_INPATIENT,infection_or_sepsis,Active infection retained only when the condition record is linked to an explicit inpatient visit.,05A1_refined_infection_curation,OTHER_OR_UNSPECIFIED,False,False,Infection/sepsis,Conditional inclusion
condition,infection_or_sepsis,42872408,Atypical mycobacterial infection of lung,RETAIN_IF_INPATIENT,infection_or_sepsis,Active infection retained only when the condition record is linked to an explicit inpatient visit.,05A1_refined_infection_curation,OTHER_OR_UNSPECIFIED,False,False,Infection/sepsis,Conditional inclusion
condition,infection_or_sepsis,4319156,Bacterial ear infection,RETAIN_IF_INPATIENT,infection_or_sepsis,Active infection retained only when the condition record is linked to an explicit inpatient visit.,05A1_refined_infection_curation,ENT_DENTAL_OR_OCULAR,False,False,Infection/sepsis,Conditional inclusion
condition,infection_or_sepsis,436339,Bacterial infection due to Klebsiella pneumoniae,RETAIN_IF_INPATIENT,infection_or_sepsis,Active infection retained only when the condition record is linked to an explicit inpatient visit.,05A1_refined_infection_curation,RESPIRATORY,False,False,Infection/sepsis,Conditional inclusion
condition,infection_or_sepsis,4094504,Bacterial infection due to Proteus mirabilis,RETAIN_IF_INPATIENT,infection_or_sepsis,Active infection retained only when the condition record is linked to an explicit inpatient visit.,05A1_refined_infection_curation,OTHER_OR_UNSPECIFIED,False,False,Infection/sepsis,Conditional inclusion
condition,infection_or_sepsis,438064,Bacterial infection due to Pseudomonas,RETAIN_IF_INPATIENT,infection_or_sepsis,Active infection retained only when the condition record is linked to an explicit inpatient visit.,05A1_refined_infection_curation,OTHER_OR_UNSPECIFIED,False,False,Infection/sepsis,Conditional inclusion
condition,infection_or_sepsis,4215457,Bacterial infection due to Serratia,RETAIN_IF_INPATIENT,infection_or_sepsis,Active infection retained only when the condition record is linked to an explicit inpatient visit.,05A1_refined_infection_curation,OTHER_OR_UNSPECIFIED,False,False,Infection/sepsis,Conditional inclusion
condition,infection_or_sepsis,4029803,Bacterial infection of skin,RETAIN_IF_INPATIENT,infection_or_sepsis,Active infection retained only when the condition record is linked to an explicit inpatient visit.,05A1_refined_infection_curation,OTHER_OR_UNSPECIFIED,False,False,Infection/sepsis,Conditional inclusion
condition,infection_or_sepsis,4208661,Bacterial infection of the nervous system,RETAIN_IF_INPATIENT,infection_or_sepsis,Active infection retained only when the condition record is linked to an explicit inpatient visit.,05A1_refined_infection_curation,OTHER_OR_UNSPECIFIED,False,False,Infection/sepsis,Conditional inclusion
condition,infection_or_sepsis,432545,Bacterial infectious disease,RETAIN_IF_INPATIENT,infection_or_sepsis,Active infection retained only when the condition record is linked to an explicit inpatient visit.,05A1_refined_infection_curation,OTHER_OR_UNSPECIFIED,False,False,Infection/sepsis,Conditional inclusion
condition,infection_or_sepsis,4193869,Bacterial intestinal infectious disease,RETAIN_IF_INPATIENT,infection_or_sepsis,Active infection retained only when the condition record is linked to an explicit inpatient visit.,05A1_refined_infection_curation,OTHER_OR_UNSPECIFIED,False,False,Infection/sepsis,Conditional inclusion
condition,infection_or_sepsis,4208662,Bacterial lower respiratory infection,RETAIN_IF_INPATIENT,infection_or_sepsis,Active infection retained only when the condition record is linked to an explicit inpatient visit.,05A1_refined_infection_curation,RESPIRATORY,False,False,Infection/sepsis,Conditional inclusion
condition,infection_or_sepsis,4207185,Bacterial upper respiratory infection,RETAIN_IF_INPATIENT,infection_or_sepsis,Active infection retained only when the condition record is linked to an explicit inpatient visit.,05A1_refined_infection_curation,RESPIRATORY,False,False,Infection/sepsis,Conditional inclusion
condition,infection_or_sepsis,4208664,Bacterial urinary infection,RETAIN_IF_INPATIENT,infection_or_sepsis,Active infection retained only when the condition record is linked to an explicit inpatient visit.,05A1_refined_infection_curation,URINARY_OR_RENAL,False,False,Infection/sepsis,Conditional inclusion
condition,infection_or_sepsis,4193167,Bacterial urogenital infection,RETAIN_IF_INPATIENT,infection_or_sepsis,Active infection retained only when the condition record is linked to an explicit inpatient visit.,05A1_refined_infection_curation,GENITAL_OR_REPRODUCTIVE,False,False,Infection/sepsis,Conditional inclusion
condition,infection_or_sepsis,4141201,Beta lactam resistant bacterial infection,RETAIN_IF_INPATIENT,infection_or_sepsis,Active infection retained only when the condition record is linked to an explicit inpatient visit.,05A1_refined_infection_curation,OTHER_OR_UNSPECIFIED,False,False,Infection/sepsis,Conditional inclusion
condition,infection_or_sepsis,4224405,Blastocystis hominis infection,RETAIN_IF_INPATIENT,infection_or_sepsis,Active infection retained only when the condition record is linked to an explicit inpatient visit.,05A1_refined_infection_curation,OTHER_OR_UNSPECIFIED,False,False,Infection/sepsis,Conditional inclusion
condition,infection_or_sepsis,4231974,Blastomyces infection of central nervous system,RETAIN_IF_INPATIENT,infection_or_sepsis,Active infection retained only when the condition record is linked to an explicit inpatient visit.,05A1_refined_infection_curation,OTHER_OR_UNSPECIFIED,False,False,Infection/sepsis,Conditional inclusion
condition,infection_or_sepsis,442606,Blister of ankle without infection,RETAIN_IF_INPATIENT,infection_or_sepsis,Active infection retained only when the condition record is linked to an explicit inpatient visit.,05A1_refined_infection_curation,OTHER_OR_UNSPECIFIED,False,False,Infection/sepsis,Conditional inclusion
condition,infection_or_sepsis,437728,Blister of finger with infection,RETAIN_IF_INPATIENT,infection_or_sepsis,Active infection retained only when the condition record is linked to an explicit inpatient visit.,05A1_refined_infection_curation,OTHER_OR_UNSPECIFIED,False,False,Infection/sepsis,Conditional inclusion
condition,infection_or_sepsis,135975,Blister of finger without infection,RETAIN_IF_INPATIENT,infection_or_sepsis,Active infection retained only when the condition record is linked to an explicit inpatient visit.,05A1_refined_infection_curation,OTHER_OR_UNSPECIFIED,False,False,Infection/sepsis,Conditional inclusion
condition,infection_or_sepsis,442574,Blister of foot with infection,RETAIN_IF_INPATIENT,infection_or_sepsis,Active infection retained only when the condition record is linked to an explicit inpatient visit.,05A1_refined_infection_curation,OTHER_OR_UNSPECIFIED,False,False,Infection/sepsis,Conditional inclusion
condition,infection_or_sepsis,132761,Blister of foot without infection,RETAIN_IF_INPATIENT,infection_or_sepsis,Active infection retained only when the condition record is linked to an explicit inpatient visit.,05A1_refined_infection_curation,OTHER_OR_UNSPECIFIED,False,False,Infection/sepsis,Conditional inclusion
condition,infection_or_sepsis,140884,Blister of hand without infection,RETAIN_IF_INPATIENT,infection_or_sepsis,Active infection retained only when the condition record is linked to an explicit inpatient visit.,05A1_refined_infection_curation,OTHER_OR_UNSPECIFIED,False,False,Infection/sepsis,Conditional inclusion
condition,infection_or_sepsis,192760,Blister of hip with infection,RETAIN_IF_INPATIENT,infection_or_sepsis,Active infection retained only when the condition record is linked to an explicit inpatient visit.,05A1_refined_infection_curation,OTHER_OR_UNSPECIFIED,False,False,Infection/sepsis,Conditional inclusion
condition,infection_or_sepsis,42709816,Blister of lower limb with infection,RETAIN_IF_INPATIENT,infection_or_sepsis,Active infection retained only when the condition record is linked to an explicit inpatient visit.,05A1_refined_infection_curation,OTHER_OR_UNSPECIFIED,False,False,Infection/sepsis,Conditional inclusion
condition,infection_or_sepsis,439417,Blister of skin with infection,RETAIN_IF_INPATIENT,infection_or_sepsis,Active infection retained only when the condition record is linked to an explicit inpatient visit.,05A1_refined_infection_curation,OTHER_OR_UNSPECIFIED,False,False,Infection/sepsis,Conditional inclusion
condition,infection_or_sepsis,4267555,Blister of skin without infection,RETAIN_IF_INPATIENT,infection_or_sepsis,Active infection retained only when the condition record is linked to an explicit inpatient visit.,05A1_refined_infection_curation,OTHER_OR_UNSPECIFIED,False,False,Infection/sepsis,Conditional inclusion
condition,infection_or_sepsis,435120,Blister of toe with infection,RETAIN_IF_INPATIENT,infection_or_sepsis,Active infection retained only when the condition record is linked to an explicit inpatient visit.,05A1_refined_infection_curation,OTHER_OR_UNSPECIFIED,False,False,Infection/sepsis,Conditional inclusion
condition,infection_or_sepsis,442262,Blister of toe without infection,RETAIN_IF_INPATIENT,infection_or_sepsis,Active infection retained only when the condition record is linked to an explicit inpatient visit.,05A1_refined_infection_curation,OTHER_OR_UNSPECIFIED,False,False,Infection/sepsis,Conditional inclusion
condition,infection_or_sepsis,193063,Blister of trunk without infection,RETAIN_IF_INPATIENT,infection_or_sepsis,Active infection retained only when the condition record is linked to an explicit inpatient visit.,05A1_refined_infection_curation,OTHER_OR_UNSPECIFIED,False,False,Infection/sepsis,Conditional inclusion
condition,infection_or_sepsis,4025120,Blister with infection,RETAIN_IF_INPATIENT,infection_or_sepsis,Active infection retained only when the condition record is linked to an explicit inpatient visit.,05A1_refined_infection_curation,OTHER_OR_UNSPECIFIED,False,False,Infection/sepsis,Conditional inclusion
condition,infection_or_sepsis,4345338,Bone fixation device infection,RETAIN_IF_INPATIENT,infection_or_sepsis,Active infection retained only when the condition record is linked to an explicit inpatient visit.,05A1_refined_infection_curation,OTHER_OR_UNSPECIFIED,False,False,Infection/sepsis,Conditional inclusion
condition,infection_or_sepsis,4249130,Borrelia infection of central nervous system,RETAIN_IF_INPATIENT,infection_or_sepsis,Active infection retained only when the condition record is linked to an explicit inpatient visit.,05A1_refined_infection_curation,OTHER_OR_UNSPECIFIED,False,False,Infection/sepsis,Conditional inclusion
condition,infection_or_sepsis,4056769,Breast infection,RETAIN_IF_INPATIENT,infection_or_sepsis,Active infection retained only when the condition record is linked to an explicit inpatient visit.,05A1_refined_infection_curation,OTHER_OR_UNSPECIFIED,False,False,Infection/sepsis,Conditional inclusion
condition,infection_or_sepsis,4084966,Candida infection of genital region,RETAIN_IF_INPATIENT,infection_or_sepsis,Active infection retained only when the condition record is linked to an explicit inpatient visit.,05A1_refined_infection_curation,VIRAL_FUNGAL_OR_PARASITIC,False,False,Infection/sepsis,Conditional inclusion
condition,infection_or_sepsis,197218,Capillaria infection,RETAIN_IF_INPATIENT,infection_or_sepsis,Active infection retained only when the condition record is linked to an explicit inpatient visit.,05A1_refined_infection_curation,OTHER_OR_UNSPECIFIED,False,False,Infection/sepsis,Conditional inclusion
condition,infection_or_sepsis,4034439,Capillaria philippinensis infection,RETAIN_IF_INPATIENT,infection_or_sepsis,Active infection retained only when the condition record is linked to an explicit inpatient visit.,05A1_refined_infection_curation,OTHER_OR_UNSPECIFIED,False,False,Infection/sepsis,Conditional inclusion
condition,infection_or_sepsis,45763849,Catheter-associated urinary tract infection,RETAIN_IF_INPATIENT,infection_or_sepsis,Active infection retained only when the condition record is linked to an explicit inpatient visit.,05A1_refined_infection_curation,URINARY_OR_RENAL,False,False,Infection/sepsis,Conditional inclusion
condition,infection_or_sepsis,433702,Cestode infection,RETAIN_IF_INPATIENT,infection_or_sepsis,Active infection retained only when the condition record is linked to an explicit inpatient visit.,05A1_refined_infection_curation,OTHER_OR_UNSPECIFIED,False,False,Infection/sepsis,Conditional inclusion
condition,infection_or_sepsis,437221,Chlamydia trachomatis infection,RETAIN_IF_INPATIENT,infection_or_sepsis,Active infection retained only when the condition record is linked to an explicit inpatient visit.,05A1_refined_infection_curation,OTHER_OR_UNSPECIFIED,False,False,Infection/sepsis,Conditional inclusion
